n,X,Y,Lv,x,y
2213,71.361526,45.868144,3.967455,0.58881,0.37846
2214,71.359527,45.864578,3.965761,0.58882,0.37845
2215,71.342926,45.851528,3.960210,0.58886,0.37845
2216,71.371612,45.869201,3.966692,0.58884,0.37844
2217,71.376297,45.875354,3.967611,0.58882,0.37845
2218,71.375801,45.870086,3.964942,0.58886,0.37843
2219,71.369766,45.867507,3.964036,0.58885,0.37844
2220,71.361282,45.858753,3.961085,0.58888,0.37843
2221,71.347946,45.851070,3.961212,0.58887,0.37843
2222,71.346565,45.845321,3.961816,0.58889,0.37841
2223,71.356513,45.856563,3.962466,0.58887,0.37843
2224,71.338500,45.840309,3.958348,0.58891,0.37842
2225,71.329444,45.836345,3.959309,0.58889,0.37842
2226,71.355247,45.855182,3.959077,0.58889,0.37844
2227,71.362449,45.862205,3.965214,0.58885,0.37843
2228,71.341308,45.852439,3.963705,0.58883,0.37845
2229,71.349517,45.854232,3.964217,0.58885,0.37844
2230,71.332901,45.843925,3.963168,0.58885,0.37844
2231,71.368576,45.874858,3.967338,0.58880,0.37847
2232,71.344604,45.859146,3.966581,0.58880,0.37847
2233,71.320594,45.845363,3.965072,0.58879,0.37848
2234,71.368759,45.877933,3.970945,0.58877,0.37848
2235,71.342834,45.861927,3.967801,0.58877,0.37848
2236,71.357894,45.873592,3.969044,0.58876,0.37849
2237,71.367507,45.883071,3.970513,0.58874,0.37851
2238,71.405746,45.905776,3.974571,0.58874,0.37849
2239,71.349121,45.870067,3.970391,0.58874,0.37850
2240,71.324584,45.846561,3.963862,0.58880,0.37847
2241,71.400802,45.901233,3.974249,0.58874,0.37848
2242,71.390701,45.887851,3.970922,0.58879,0.37846
2243,71.347953,45.857433,3.962830,0.58883,0.37846
2244,71.340492,45.853065,3.964000,0.58882,0.37846
2245,71.352493,45.854183,3.962363,0.58887,0.37843
2246,71.363044,45.864948,3.964478,0.58884,0.37845
2247,71.357612,45.862365,3.965744,0.58883,0.37845
2248,71.369827,45.869781,3.964291,0.58884,0.37845
2249,71.357246,45.864833,3.962247,0.58883,0.37847
2250,71.345672,45.852005,3.964981,0.58884,0.37843
2251,71.347290,45.852386,3.960395,0.58887,0.37844
2252,71.387245,45.883338,3.967022,0.58882,0.37846
2253,71.317314,45.834762,3.959749,0.58886,0.37845
2254,71.333900,45.851181,3.964609,0.58881,0.37847
2255,71.322387,45.835399,3.961402,0.58886,0.37843
2256,71.316871,45.833778,3.958728,0.58886,0.37845
2257,71.363456,45.866489,3.962729,0.58884,0.37846
2258,71.331275,45.848880,3.961759,0.58882,0.37847
2259,71.322814,45.834861,3.960251,0.58887,0.37843
2260,71.368148,45.873363,3.960828,0.58883,0.37849
2261,71.312133,45.823978,3.958023,0.58890,0.37842
2262,71.335876,45.845939,3.960266,0.58886,0.37845
2263,71.321182,45.833984,3.961285,0.58886,0.37843
2264,71.330078,45.845615,3.961360,0.58884,0.37846
2265,71.295646,45.816082,3.957703,0.58888,0.37843
2266,71.335708,45.848117,3.959786,0.58885,0.37846
2267,71.320167,45.833789,3.958998,0.58887,0.37844
2268,71.334365,45.843578,3.960313,0.58887,0.37844
2269,71.311210,45.827964,3.959585,0.58887,0.37843
2270,71.315933,45.835857,3.958673,0.58885,0.37846
2271,71.345123,45.854698,3.965107,0.58883,0.37845
2272,71.356971,45.869117,3.968663,0.58878,0.37847
2273,71.376213,45.889049,3.970519,0.58874,0.37851
2274,71.370750,45.883541,3.967862,0.58876,0.37851
2275,71.358627,45.877433,3.967058,0.58875,0.37852
2276,71.327102,45.851139,3.965012,0.58878,0.37849
2277,71.348030,45.864856,3.967676,0.58877,0.37848
2278,71.352607,45.864189,3.967134,0.58880,0.37847
2279,71.299148,45.829788,3.963171,0.58880,0.37847
2280,71.301704,45.829578,3.961583,0.58882,0.37847
2281,71.331764,45.850948,3.962113,0.58881,0.37848
2282,71.333259,45.854885,3.963524,0.58879,0.37849
2283,71.320961,45.847518,3.961047,0.58880,0.37850
2284,71.339637,45.849132,3.963219,0.58884,0.37844
2285,71.344108,45.856094,3.964147,0.58882,0.37846
2286,71.333709,45.851654,3.963647,0.58881,0.37847
2287,71.328628,45.849422,3.962003,0.58881,0.37848
2288,71.303253,45.829044,3.961412,0.58883,0.37846
2289,71.307327,45.831459,3.962738,0.58882,0.37845
2290,71.327392,45.851051,3.963895,0.58879,0.37849
2291,71.285064,45.818195,3.959374,0.58883,0.37847
2292,71.282501,45.820785,3.958661,0.58881,0.37849
2293,71.305603,45.833290,3.962480,0.58881,0.37847
2294,71.308036,45.840362,3.965360,0.58877,0.37849
2295,71.318962,45.844066,3.962181,0.58880,0.37848
2296,71.287551,45.816375,3.958097,0.58885,0.37845
2297,71.302330,45.834407,3.962939,0.58879,0.37848
2298,71.332710,45.860332,3.966477,0.58875,0.37851
2299,71.298957,45.829334,3.963292,0.58880,0.37847
2300,71.264534,45.806297,3.961519,0.58881,0.37846
2301,71.270172,45.814010,3.960099,0.58879,0.37849
2302,71.278564,45.819500,3.958589,0.58880,0.37850
2303,71.296371,45.829795,3.964493,0.58879,0.37848
2304,71.297851,45.832115,3.963673,0.58878,0.37848
2305,71.306739,45.836688,3.963127,0.58879,0.37848
2306,71.294242,45.820400,3.959977,0.58885,0.37845
2307,71.287948,45.818683,3.959420,0.58884,0.37846
2308,71.293289,45.826782,3.960538,0.58881,0.37848
2309,71.276298,45.808479,3.956380,0.58886,0.37845
2310,71.274536,45.810855,3.957023,0.58884,0.37847
2311,71.274948,45.814868,3.958489,0.58881,0.37848
2312,71.303962,45.839996,3.963568,0.58877,0.37851
2313,71.287139,45.826664,3.962434,0.58878,0.37849
2314,71.330863,45.852172,3.967657,0.58878,0.37847
2315,71.300224,45.831737,3.965451,0.58878,0.37847
2316,71.326461,45.855781,3.966588,0.58875,0.37851
2317,71.338478,45.863849,3.967359,0.58875,0.37851
2318,71.313392,45.849655,3.964914,0.58874,0.37852
2319,71.284324,45.823070,3.963085,0.58878,0.37848
2320,71.272758,45.814094,3.961624,0.58880,0.37848
2321,71.308982,45.847866,3.965549,0.58873,0.37853
2322,71.301849,45.836624,3.965025,0.58877,0.37849
2323,71.323295,45.851295,3.965789,0.58877,0.37850
2324,71.330505,45.853290,3.961354,0.58880,0.37850
2325,71.299308,45.837913,3.961940,0.58877,0.37852
2326,71.314468,45.847690,3.965516,0.58875,0.37851
2327,71.304939,45.836452,3.962131,0.58879,0.37849
2328,71.323120,45.853179,3.964004,0.58876,0.37851
2329,71.295059,45.829868,3.959717,0.58880,0.37849
2330,71.321617,45.850646,3.964178,0.58877,0.37850
2331,71.333793,45.859108,3.968457,0.58875,0.37850
2332,71.327285,45.857540,3.966346,0.58875,0.37852
2333,71.326614,45.864837,3.973345,0.58867,0.37853
2334,71.292648,45.840713,3.967675,0.58870,0.37853
2335,71.317764,45.856426,3.969149,0.58871,0.37853
2336,71.316528,45.858749,3.970007,0.58869,0.37854
2337,71.290115,45.834816,3.966824,0.58873,0.37851
2338,71.318855,45.853374,3.965711,0.58874,0.37852
2339,71.311012,45.852043,3.965998,0.58872,0.37854
2340,71.347847,45.871707,3.970891,0.58873,0.37851
2341,71.298004,45.838375,3.964947,0.58875,0.37851
2342,71.328552,45.860256,3.969586,0.58872,0.37851
2343,71.317832,45.851123,3.966451,0.58874,0.37851
2344,71.306251,45.850708,3.966408,0.58871,0.37855
2345,71.351097,45.881351,3.972820,0.58868,0.37854
2346,71.335456,45.869567,3.971619,0.58869,0.37853
2347,71.326454,45.868511,3.970106,0.58867,0.37856
2348,71.339050,45.871887,3.968811,0.58870,0.37854
2349,71.295516,45.828834,3.961317,0.58880,0.37848
2350,71.295097,45.826641,3.959791,0.58882,0.37848
2351,71.339958,45.867965,3.968079,0.58873,0.37852
2352,71.285591,45.826622,3.957357,0.58880,0.37851
2353,71.302062,45.832321,3.963521,0.58880,0.37847
2354,71.278114,45.818561,3.959378,0.58880,0.37849
2355,71.270462,45.816997,3.959975,0.58878,0.37850
2356,71.297386,45.834899,3.961354,0.58878,0.37851
2357,71.255981,45.804096,3.957708,0.58881,0.37849
2358,71.300277,45.838474,3.962751,0.58876,0.37851
2359,71.309089,45.841617,3.963650,0.58877,0.37850
2360,71.293579,45.827495,3.960234,0.58881,0.37849
2361,71.309921,45.843330,3.963877,0.58877,0.37850
2362,71.348922,45.873073,3.967472,0.58874,0.37852
2363,71.340400,45.865127,3.965278,0.58876,0.37852
2364,71.321388,45.848880,3.964374,0.58878,0.37850
2365,71.344459,45.865985,3.963999,0.58877,0.37851
2366,71.333183,45.852348,3.965219,0.58880,0.37847
2367,71.313034,45.844547,3.964486,0.58877,0.37850
2368,71.327140,45.856052,3.964836,0.58876,0.37851
2369,71.310310,45.849952,3.963596,0.58874,0.37854
2370,71.232864,45.790374,3.958408,0.58879,0.37849
2371,71.307258,45.843952,3.963973,0.58876,0.37852
2372,71.308441,45.846458,3.965308,0.58874,0.37852
2373,71.272293,45.816978,3.958817,0.58879,0.37850
2374,71.285179,45.826683,3.961185,0.58878,0.37850
2375,71.255783,45.802898,3.957845,0.58881,0.37848
2376,71.271698,45.807926,3.959482,0.58883,0.37846
2377,71.279541,45.821285,3.962297,0.58878,0.37849
2378,71.283699,45.824073,3.961243,0.58879,0.37850
2379,71.259437,45.814571,3.961068,0.58875,0.37852
2380,71.258422,45.811946,3.960536,0.58876,0.37851
2381,71.283569,45.839485,3.965180,0.58869,0.37856
2382,71.298110,45.851543,3.966179,0.58868,0.37858
2383,71.281112,45.838134,3.964124,0.58869,0.37857
2384,71.306533,45.851810,3.967208,0.58870,0.37855
2385,71.283737,45.835166,3.960910,0.58873,0.37855
2386,71.306793,45.851234,3.964608,0.58872,0.37855
2387,71.273559,45.831089,3.961171,0.58872,0.37856
2388,71.288177,45.839923,3.962056,0.58872,0.37856
2389,71.272811,45.833366,3.962717,0.58870,0.37857
2390,71.279113,45.832706,3.962546,0.58872,0.37855
2391,71.270965,45.826034,3.961946,0.58873,0.37854
2392,71.293182,45.841178,3.963372,0.58872,0.37855
2393,71.318466,45.854538,3.968762,0.58872,0.37852
2394,71.326370,45.865604,3.968028,0.58870,0.37855
2395,71.256011,45.813827,3.958935,0.58875,0.37854
2396,71.287597,45.835628,3.959248,0.58875,0.37855
2397,71.256401,45.812446,3.957063,0.58877,0.37853
2398,71.311370,45.850654,3.965744,0.58873,0.37853
2399,71.285247,45.829132,3.961217,0.58877,0.37852
2400,71.281059,45.826099,3.958257,0.58878,0.37852
2401,71.262771,45.806392,3.952666,0.58884,0.37850
2402,71.228179,45.781593,3.952311,0.58885,0.37848
2403,71.264884,45.817497,3.957214,0.58877,0.37853
2404,71.263351,45.817592,3.959217,0.58876,0.37853
2405,71.292839,45.840213,3.963311,0.58873,0.37854
2406,71.281417,45.833534,3.962836,0.58872,0.37855
2407,71.332115,45.873588,3.967065,0.58868,0.37858
2408,71.350532,45.885082,3.969645,0.58868,0.37857
2409,71.351455,45.888340,3.970385,0.58866,0.37858
2410,71.315238,45.862873,3.968492,0.58867,0.37857
2411,71.318054,45.864376,3.966047,0.58868,0.37858
2412,71.298179,45.852710,3.966985,0.58867,0.37858
2413,71.289611,45.847599,3.966438,0.58867,0.37858
2414,71.309570,45.860752,3.965581,0.58867,0.37859
2415,71.289154,45.847145,3.965678,0.58867,0.37858
2416,71.260643,45.822929,3.962312,0.58871,0.37856
2417,71.264068,45.824954,3.961285,0.58871,0.37856
2418,71.240615,45.805072,3.958309,0.58875,0.37854
2419,71.260429,45.818847,3.961688,0.58873,0.37854
2420,71.269493,45.827880,3.963115,0.58871,0.37855
2421,71.270011,45.829586,3.964135,0.58870,0.37856
2422,71.246620,45.807357,3.959884,0.58875,0.37853
2423,71.253082,45.814632,3.960301,0.58873,0.37855
2424,71.251976,45.813648,3.962604,0.58872,0.37854
2425,71.235893,45.796825,3.956952,0.58878,0.37852
2426,71.257690,45.814464,3.958533,0.58876,0.37854
2427,71.275413,45.826858,3.963483,0.58873,0.37853
2428,71.267547,45.823383,3.960188,0.58874,0.37855
2429,71.275291,45.834922,3.966526,0.58868,0.37856
2430,71.306098,45.856422,3.970963,0.58866,0.37856
2431,71.296028,45.845680,3.966792,0.58870,0.37855
2432,71.268585,45.828014,3.963658,0.58870,0.37856
2433,71.292060,45.843616,3.964044,0.58871,0.37856
2434,71.292411,45.844989,3.964116,0.58870,0.37857
2435,71.286689,45.840938,3.967509,0.58868,0.37855
2436,71.235511,45.800277,3.958095,0.58875,0.37853
2437,71.267097,45.824378,3.960055,0.58873,0.37855
2438,71.267173,45.823722,3.961748,0.58873,0.37854
2439,71.267944,45.823982,3.962872,0.58872,0.37854
2440,71.296180,45.848136,3.964378,0.58870,0.37857
2441,71.268219,45.834968,3.966184,0.58866,0.37858
2442,71.265930,45.833641,3.966649,0.58865,0.37858
2443,71.301467,45.864692,3.972876,0.58859,0.37861
2444,71.276222,45.842498,3.970762,0.58862,0.37858
2445,71.304000,45.864948,3.973353,0.58860,0.37860
2446,71.251747,45.824985,3.967833,0.58864,0.37858
2447,71.303688,45.859458,3.966780,0.58865,0.37860
2448,71.268455,45.834716,3.967584,0.58865,0.37858
2449,71.291297,45.848579,3.966065,0.58867,0.37858
2450,71.257766,45.814899,3.961970,0.58874,0.37853
2451,71.274963,45.828064,3.960421,0.58874,0.37855
2452,71.266738,45.821025,3.960338,0.58875,0.37854
2453,71.264808,45.815635,3.963747,0.58875,0.37850
2454,71.251373,45.812759,3.960987,0.58873,0.37854
2455,71.276634,45.828483,3.962346,0.58873,0.37854
2456,71.262763,45.816444,3.961694,0.58875,0.37852
2457,71.310783,45.858650,3.969603,0.58867,0.37856
2458,71.273925,45.833843,3.967757,0.58867,0.37856
2459,71.306297,45.861030,3.971622,0.58863,0.37858
2460,71.315383,45.868652,3.971276,0.58863,0.37859
2461,71.281486,45.843639,3.967950,0.58865,0.37858
2462,71.307487,45.856216,3.970502,0.58867,0.37856
2463,71.305824,45.858173,3.969043,0.58866,0.37858
2464,71.311737,45.860809,3.970085,0.58866,0.37857
2465,71.278839,45.837020,3.965537,0.58869,0.37856
2466,71.300407,45.856071,3.969891,0.58864,0.37858
2467,71.283897,45.834602,3.967271,0.58871,0.37853
2468,71.285743,45.839443,3.968571,0.58868,0.37855
2469,71.264785,45.824913,3.965357,0.58870,0.37855
2470,71.273895,45.837444,3.968542,0.58865,0.37857
2471,71.271255,45.824619,3.964629,0.58872,0.37853
2472,71.279518,45.838363,3.964926,0.58868,0.37857
2473,71.256454,45.817802,3.966403,0.58870,0.37853
2474,71.216423,45.785900,3.962252,0.58874,0.37851
2475,71.222938,45.792140,3.963560,0.58872,0.37851
2476,71.253211,45.816890,3.963038,0.58871,0.37855
2477,71.232841,45.805946,3.961708,0.58870,0.37856
2478,71.252525,45.817668,3.965518,0.58869,0.37855
2479,71.254394,45.818775,3.964731,0.58869,0.37855
2480,71.242752,45.816631,3.966068,0.58866,0.37857
2481,71.280021,45.839427,3.967039,0.58867,0.37857
2482,71.262413,45.822422,3.967201,0.58869,0.37853
2483,71.258476,45.819427,3.965667,0.58870,0.37854
